CustomerID,TotalSpending,CustomerValueClass,prediction,probability
17990,630.8399999999999,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.40622485753571624"",""0.5937751424642836""]}"
18016,1477.6599999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12923484496995621"",""0.8707651550300438""]}"
18037,70.02000000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6599327932129665"",""0.34006720678703345""]}"
18048,172.29000000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.843503372849287"",""0.15649662715071294""]}"
18059,306.46000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7549100181156964"",""0.24508998188430367""]}"
18061,2119.41,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1718392500216162"",""0.8281607499783838""]}"
18068,101.69999999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
18078,336.12999999999994,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8528426387916822"",""0.14715736120831782""]}"
18096,849.0599999999998,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.21767608779915115"",""0.7823239122008488""]}"
18097,2662.4,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11564852078722225"",""0.8843514792127777""]}"
18106,421.9,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8320937223076652"",""0.16790627769233482""]}"
18119,180.69999999999993,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8632471856862055"",""0.1367528143137945""]}"
18120,111.15,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
18130,1059.3900000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.18006606380625553"",""0.8199339361937446""]}"
18138,152.65,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8641193156340242"",""0.13588068436597583""]}"
18143,1000.1599999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2569881856173219"",""0.7430118143826782""]}"
18147,179.34,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8404542960281653"",""0.15954570397183465""]}"
18149,612.0800000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6062243175285351"",""0.39377568247146494""]}"
18159,530.1500000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572650640547936"",""0.14273493594520634""]}"
18160,638.0600000000003,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.6368507778043195"",""0.3631492221956805""]}"
18164,399.65,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8613166749828806"",""0.13868332501711944""]}"
18165,302.46,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8164311290951445"",""0.1835688709048556""]}"
18171,1231.3099999999997,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12244294799493058"",""0.8775570520050695""]}"
18178,1590.8099999999995,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.1208950176343271"",""0.8791049823656729""]}"
18181,366.8499999999999,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8077877093680774"",""0.1922122906319226""]}"
18184,49.8,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
18191,207.79999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8467578918779555"",""0.15324210812204456""]}"
18198,5425.560000000001,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11695220431596974"",""0.8830477956840304""]}"
18203,160.41999999999996,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
18205,517.3600000000001,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572177659516815"",""0.14278223404831855""]}"
18209,139.1,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8652597508792585"",""0.1347402491207414""]}"
18210,2621.38,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
18217,621.7500000000001,0,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.4090731513122293"",""0.5909268486877708""]}"
18222,442.99999999999994,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8181035035348"",""0.18189649646519998""]}"
18231,2071.7700000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11452141611340379"",""0.8854785838865962""]}"
18239,1561.6100000000004,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.11550165961483852"",""0.8844983403851615""]}"
18240,422.58000000000004,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8390748420207657"",""0.16092515797923432""]}"
18248,804.02,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.2587760381412359"",""0.741223961858764""]}"
18251,4314.72,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.37656194030706613"",""0.6234380596929339""]}"
18252,518.27,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.7914382935381409"",""0.20856170646185906""]}"
18257,2337.6300000000006,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.10912805809391522"",""0.8908719419060849""]}"
18261,324.23999999999995,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
18263,1213.1599999999999,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.12811526454431"",""0.8718847354556899""]}"
18274,175.92000000000002,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8720323055550578"",""0.12796769444494227""]}"
18277,110.38,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8676571783950585"",""0.1323428216049415""]}"
18282,178.04999999999998,0,0,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.8572526315005352"",""0.14274736849946484""]}"
18283,2045.5300000000022,1,1,"{""type"":""1"",""size"":null,""indices"":null,""values"":[""0.17227767047933307"",""0.8277223295206668""]}"
